modulus_bits,hash_to_prime_bits,user_count,run_id,seed,deployment_id,warmups_discarded,operation,layer,value,unit,latency_ms,scope,setup_included,rsa_setup_included,success,error
2048,256,1000,7,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,1000,7,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,94352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,hash_to_prime,regional,1.687100000,ms,1.687100000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,hash_to_prime,global,2.591100000,ms,2.591100000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,4.278200000,ms,4.278200000,sum for one regional and one global representative,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,member_addition,regional,1.001600000,ms,1.001600000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,member_addition,global,0.996800000,ms,0.996800000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,1.998400000,ms,1.998400000,sum of one regional and one global member addition,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,witness_generation,regional,427.292400000,ms,427.292400000,fresh witness for one active member,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,witness_generation,global,457.156400000,ms,457.156400000,fresh witness for one active member,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,884.448800000,ms,884.448800000,sum of regional and global witness generation,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,membership_verification,regional,2.036600000,ms,2.036600000,one current regional witness,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,membership_verification,global,2.101100000,ms,2.101100000,one current global witness,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,4.137700000,ms,4.137700000,sum of current regional and global verification,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,revocation,regional,420.213700000,ms,420.213700000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,revocation,global,414.613600000,ms,414.613600000,remove one member and recompute the global accumulator,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,834.827300000,ms,834.827300000,sum of regional and global removal/recomputation,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,422.110800000,ms,422.110800000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,425.072100000,ms,425.072100000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,847.182900000,ms,847.182900000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,1000,8,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,94352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,hash_to_prime,regional,2.426000000,ms,2.426000000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,hash_to_prime,global,4.583500000,ms,4.583500000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,7.009500000,ms,7.009500000,sum for one regional and one global representative,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,member_addition,regional,2.222900000,ms,2.222900000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,member_addition,global,1.064700000,ms,1.064700000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,3.287600000,ms,3.287600000,sum of one regional and one global member addition,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,witness_generation,regional,409.503000000,ms,409.503000000,fresh witness for one active member,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,witness_generation,global,402.551100000,ms,402.551100000,fresh witness for one active member,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,812.054100000,ms,812.054100000,sum of regional and global witness generation,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,membership_verification,regional,1.006300000,ms,1.006300000,one current regional witness,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,membership_verification,global,1.841600000,ms,1.841600000,one current global witness,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,2.847900000,ms,2.847900000,sum of current regional and global verification,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,revocation,regional,413.242900000,ms,413.242900000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,revocation,global,411.223300000,ms,411.223300000,remove one member and recompute the global accumulator,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,824.466200000,ms,824.466200000,sum of regional and global removal/recomputation,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,406.457900000,ms,406.457900000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,406.060600000,ms,406.060600000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,812.518500000,ms,812.518500000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,membership_claim_json_size,two_layer,1922.000000000,bytes,,one regional+global context-bound membership claim JSON,false,false,true,
2048,256,1000,9,2026,local-e2-production-2048,1,public_accumulator_state_json_size,two_layer,94352.000000000,bytes,,two public accumulator states including active prime representatives; no RSA factors,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,hash_to_prime,regional,2.008800000,ms,2.008800000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,hash_to_prime,global,1.005100000,ms,1.005100000,one deterministic 256-bit prime representative; prime search included; RSA setup excluded,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,two_layer_hash_to_prime,two_layer,3.013900000,ms,3.013900000,sum for one regional and one global representative,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,member_addition,regional,1.001700000,ms,1.001700000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,member_addition,global,0.998500000,ms,0.998500000,add one member to an identical n-1 active-member state,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,two_layer_member_addition,two_layer,2.000200000,ms,2.000200000,sum of one regional and one global member addition,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,witness_generation,regional,426.515900000,ms,426.515900000,fresh witness for one active member,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,witness_generation,global,405.031900000,ms,405.031900000,fresh witness for one active member,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,two_layer_claim_generation,two_layer,831.547800000,ms,831.547800000,sum of regional and global witness generation,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,membership_verification,regional,2.007400000,ms,2.007400000,one current regional witness,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,membership_verification,global,1.000000000,ms,1.000000000,one current global witness,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,two_layer_membership_verification,two_layer,3.007400000,ms,3.007400000,sum of current regional and global verification,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,revocation,regional,416.504500000,ms,416.504500000,remove one member and recompute the regional accumulator,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,revocation,global,423.757400000,ms,423.757400000,remove one member and recompute the global accumulator,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,two_layer_revocation,two_layer,840.261900000,ms,840.261900000,sum of regional and global removal/recomputation,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,regional,417.740000000,ms,417.740000000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,single_witness_refresh_after_revocation,global,431.502900000,ms,431.502900000,refresh one remaining member witness; not all members,false,false,true,
2048,256,1000,10,2026,local-e2-production-2048,1,two_layer_single_witness_refresh_after_revocation,two_layer,849.242900000,ms,849.242900000,sum for one remaining member's regional and global witnesses; not all members,false,false,true,
