case_id,orders,plain_result_hash,pp_result_hash,matched_pairs_equal,price_equal,quantity_equal,settlement_equal,penalties_equal,credit_updates_equal,order_states_equal,result_hash_equal,invariants_hold,permutation_stable,all_equal,plain_matched_pairs,pp_matched_pairs,notes
random_0570,36,72c972c452edc3575f0402cffa0174de2d4d707c89237c8a058ed446429c9bf6,72c972c452edc3575f0402cffa0174de2d4d707c89237c8a058ed446429c9bf6,true,true,true,true,true,true,true,true,true,true,true,17,17,Fixed-seed random differential case.
random_0571,16,18ad1c0fa188e93310a7a2cc96a8f4aa32e5adc2466892450ba748100e9bea6d,18ad1c0fa188e93310a7a2cc96a8f4aa32e5adc2466892450ba748100e9bea6d,true,true,true,true,true,true,true,true,true,true,true,9,9,Fixed-seed random differential case.
random_0572,20,0092d943fd53f230b4bea503618df730ac813ad5f59ca49674f18c0951945f71,0092d943fd53f230b4bea503618df730ac813ad5f59ca49674f18c0951945f71,true,true,true,true,true,true,true,true,true,true,true,3,3,Fixed-seed random differential case.
random_0573,21,735f3feb843ea339628c716196cfd52c3459c12db88e34d14125205156fd1839,735f3feb843ea339628c716196cfd52c3459c12db88e34d14125205156fd1839,true,true,true,true,true,true,true,true,true,true,true,4,4,Fixed-seed random differential case.
random_0574,20,2391d1be4956f971f69b0df5c299c4558e6bdd75599e227d425adc2dcd265e9b,2391d1be4956f971f69b0df5c299c4558e6bdd75599e227d425adc2dcd265e9b,true,true,true,true,true,true,true,true,true,true,true,15,15,Fixed-seed random differential case.
random_0575,20,ff0b9f3016082b9b4eb88fe0c6c81b9208a270dae450e747bfd4727b51157ae7,ff0b9f3016082b9b4eb88fe0c6c81b9208a270dae450e747bfd4727b51157ae7,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0576,28,323808aebcbe2bdc987c23df7717276c9fc2a85448aa0108aaff3545e04f0dfe,323808aebcbe2bdc987c23df7717276c9fc2a85448aa0108aaff3545e04f0dfe,true,true,true,true,true,true,true,true,true,true,true,4,4,Fixed-seed random differential case.
random_0577,9,e1d9124db021e264d945e9a916517da3f96cce0be23c9b6a9569d5e6f31d6f69,e1d9124db021e264d945e9a916517da3f96cce0be23c9b6a9569d5e6f31d6f69,true,true,true,true,true,true,true,true,true,true,true,1,1,Fixed-seed random differential case.
random_0578,21,50ac71695bd397ab3aa7f687c033c48790112aeafc9aae161f772ba37e475ca0,50ac71695bd397ab3aa7f687c033c48790112aeafc9aae161f772ba37e475ca0,true,true,true,true,true,true,true,true,true,true,true,9,9,Fixed-seed random differential case.
random_0579,37,dcc3fbf82074fe556a0b05ee834558109a1a192c0387fb03e5acc4581d48be14,dcc3fbf82074fe556a0b05ee834558109a1a192c0387fb03e5acc4581d48be14,true,true,true,true,true,true,true,true,true,true,true,22,22,Fixed-seed random differential case.
random_0580,24,cda0a0b3b528c2690d88186d76c0b3463f79d79617ffdfed6fd95d5287482e62,cda0a0b3b528c2690d88186d76c0b3463f79d79617ffdfed6fd95d5287482e62,true,true,true,true,true,true,true,true,true,true,true,11,11,Fixed-seed random differential case.
random_0581,34,46da8f25071e2616d268daf986147c55c27fc504d8ec25558540159e1228d4ce,46da8f25071e2616d268daf986147c55c27fc504d8ec25558540159e1228d4ce,true,true,true,true,true,true,true,true,true,true,true,20,20,Fixed-seed random differential case.
random_0582,19,6c0679bd92d22d0437b4a21695e53f3584f49104b2a5dc81ad28921b47316b99,6c0679bd92d22d0437b4a21695e53f3584f49104b2a5dc81ad28921b47316b99,true,true,true,true,true,true,true,true,true,true,true,7,7,Fixed-seed random differential case.
random_0583,26,20906b0ca783ce6e1f7d9e4afb6c175614b68b6834de684d8f84af1ea5135586,20906b0ca783ce6e1f7d9e4afb6c175614b68b6834de684d8f84af1ea5135586,true,true,true,true,true,true,true,true,true,true,true,14,14,Fixed-seed random differential case.
random_0584,30,8b64fe0b56ccbe097794984cb90c0bc90329c0cad18324b5b859cbd3d625ea43,8b64fe0b56ccbe097794984cb90c0bc90329c0cad18324b5b859cbd3d625ea43,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0585,17,1a62c4fd384baadf60ef0cb13ff89d3754cf54683a40fffb735efda22c9a18f1,1a62c4fd384baadf60ef0cb13ff89d3754cf54683a40fffb735efda22c9a18f1,true,true,true,true,true,true,true,true,true,true,true,3,3,Fixed-seed random differential case.
random_0586,21,c1bb49f178eca71aec96f8b968ed4235cb8dd603dda4c8e7d0549d22d9410aa3,c1bb49f178eca71aec96f8b968ed4235cb8dd603dda4c8e7d0549d22d9410aa3,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0587,34,e3da3e349072581badd875f502a8e05eeedea078db6fc8c0c45fc17b26bd7e2a,e3da3e349072581badd875f502a8e05eeedea078db6fc8c0c45fc17b26bd7e2a,true,true,true,true,true,true,true,true,true,true,true,18,18,Fixed-seed random differential case.
random_0588,19,c5af5d3bdb9d8ef69fbb17e6dadfd235c8c7dd9875067068957d89d8ecddfa92,c5af5d3bdb9d8ef69fbb17e6dadfd235c8c7dd9875067068957d89d8ecddfa92,true,true,true,true,true,true,true,true,true,true,true,7,7,Fixed-seed random differential case.
random_0589,33,feb7b8719c65f08df52aa2f749239a9b2d1d723664b14b47074e2941e88654f4,feb7b8719c65f08df52aa2f749239a9b2d1d723664b14b47074e2941e88654f4,true,true,true,true,true,true,true,true,true,true,true,13,13,Fixed-seed random differential case.
random_0590,15,b775e4c8b537d367f4352575dc32e91318f7ac711788b626a313d42022b0624f,b775e4c8b537d367f4352575dc32e91318f7ac711788b626a313d42022b0624f,true,true,true,true,true,true,true,true,true,true,true,5,5,Fixed-seed random differential case.
random_0591,21,f2afe0d68d1feadf5e3884a7a3c74253c8b6b7fa90899b75fe9cc6591747d137,f2afe0d68d1feadf5e3884a7a3c74253c8b6b7fa90899b75fe9cc6591747d137,true,true,true,true,true,true,true,true,true,true,true,8,8,Fixed-seed random differential case.
random_0592,31,eadd5a492ac85c82cdb9f69cca642b79ed929f1cecbcf12bcb48674b1858b592,eadd5a492ac85c82cdb9f69cca642b79ed929f1cecbcf12bcb48674b1858b592,true,true,true,true,true,true,true,true,true,true,true,9,9,Fixed-seed random differential case.
random_0593,27,4794320bb81fc9aac3380db08adaa4eafec55fbf3c7e67e27fb5987f44c69e28,4794320bb81fc9aac3380db08adaa4eafec55fbf3c7e67e27fb5987f44c69e28,true,true,true,true,true,true,true,true,true,true,true,14,14,Fixed-seed random differential case.
random_0594,36,367b69c4a6eae3b14c1edf68dacbe6fe29bcc07dcb3da95f900a1a757a770da7,367b69c4a6eae3b14c1edf68dacbe6fe29bcc07dcb3da95f900a1a757a770da7,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0595,18,a23c60fb943477d2e1976ace1f8cb459b103a6d51c853e1360672a0a9fa7aaf9,a23c60fb943477d2e1976ace1f8cb459b103a6d51c853e1360672a0a9fa7aaf9,true,true,true,true,true,true,true,true,true,true,true,5,5,Fixed-seed random differential case.
random_0596,25,665e5cf04768fd2f4776b03cc3c784291f586842b6529f1c7e60af26827f35b1,665e5cf04768fd2f4776b03cc3c784291f586842b6529f1c7e60af26827f35b1,true,true,true,true,true,true,true,true,true,true,true,8,8,Fixed-seed random differential case.
random_0597,20,90bd98cd4f7a8dcd210d17d601d7fae7787f7be6d866b591b25551f38c720b8d,90bd98cd4f7a8dcd210d17d601d7fae7787f7be6d866b591b25551f38c720b8d,true,true,true,true,true,true,true,true,true,true,true,5,5,Fixed-seed random differential case.
random_0598,11,02664607ab237b8bd823e4bee17d9646db2c153a9b84762281308a5749f42996,02664607ab237b8bd823e4bee17d9646db2c153a9b84762281308a5749f42996,true,true,true,true,true,true,true,true,true,true,true,2,2,Fixed-seed random differential case.
random_0599,21,bda075133102ab69b1173ea93ad6ac0007e901f55943266fb10cf5e4490a3610,bda075133102ab69b1173ea93ad6ac0007e901f55943266fb10cf5e4490a3610,true,true,true,true,true,true,true,true,true,true,true,12,12,Fixed-seed random differential case.
random_0600,31,17007e601a6ab88485f32ac3f92f091408c1cd1573a494341bb9fbec31bbd003,17007e601a6ab88485f32ac3f92f091408c1cd1573a494341bb9fbec31bbd003,true,true,true,true,true,true,true,true,true,true,true,12,12,Fixed-seed random differential case.
random_0601,26,562903932aa52d2ee5cd0e213bff41c93f25f67d4d8c278f2e76a6b082fb7ac5,562903932aa52d2ee5cd0e213bff41c93f25f67d4d8c278f2e76a6b082fb7ac5,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0602,29,c8528fc7d4d2ed952d4a1980d61c5b4b257e06175363fb6bec8131a01a3a68bc,c8528fc7d4d2ed952d4a1980d61c5b4b257e06175363fb6bec8131a01a3a68bc,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0603,25,fc5af58510f6337498225dab2f01c4b2da34e95641ddd8acdc43b76e54c3343d,fc5af58510f6337498225dab2f01c4b2da34e95641ddd8acdc43b76e54c3343d,true,true,true,true,true,true,true,true,true,true,true,14,14,Fixed-seed random differential case.
random_0604,23,1c6471f96a8ab6d1cf447164710f97d9fa7304e34ca17ead9b9f38fcbe306ae0,1c6471f96a8ab6d1cf447164710f97d9fa7304e34ca17ead9b9f38fcbe306ae0,true,true,true,true,true,true,true,true,true,true,true,4,4,Fixed-seed random differential case.
random_0605,27,a5f8f889b71b34011e1c218dde3a2ebe1121170739d6f7bb485dad88f8a4b290,a5f8f889b71b34011e1c218dde3a2ebe1121170739d6f7bb485dad88f8a4b290,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0606,12,196f41ca75e59a1aea6e39042b3fe8794bdcde278adf8752f06a69325d4372d9,196f41ca75e59a1aea6e39042b3fe8794bdcde278adf8752f06a69325d4372d9,true,true,true,true,true,true,true,true,true,true,true,4,4,Fixed-seed random differential case.
random_0607,26,b2decdd6829eefb82ee77046d5c9697e15219fd618fc6017b24f5e59dc0bafc7,b2decdd6829eefb82ee77046d5c9697e15219fd618fc6017b24f5e59dc0bafc7,true,true,true,true,true,true,true,true,true,true,true,4,4,Fixed-seed random differential case.
random_0608,20,4e3d2faebcffd56d813a5c45411ef25a92895417695c9b6ad1ec6419aa108b27,4e3d2faebcffd56d813a5c45411ef25a92895417695c9b6ad1ec6419aa108b27,true,true,true,true,true,true,true,true,true,true,true,3,3,Fixed-seed random differential case.
random_0609,21,05a600e85aa40139ebdf1f1ea2ebdfbea9a884cc3cd21d533849cfe260379d9f,05a600e85aa40139ebdf1f1ea2ebdfbea9a884cc3cd21d533849cfe260379d9f,true,true,true,true,true,true,true,true,true,true,true,3,3,Fixed-seed random differential case.
random_0610,25,c0cc79d8cdadd014672ffbeb5c75521e06eaf682f0ce9ea6212014d9e282c261,c0cc79d8cdadd014672ffbeb5c75521e06eaf682f0ce9ea6212014d9e282c261,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0611,12,96475f35772a87d34acedf011280493426d88f7ec7af9987ed1f0a7534bff85d,96475f35772a87d34acedf011280493426d88f7ec7af9987ed1f0a7534bff85d,true,true,true,true,true,true,true,true,true,true,true,3,3,Fixed-seed random differential case.
random_0612,31,49edafcb55a40f7f0ec688715e8a7dfc93ef1bd7fa81c8f7f83345ea3ec5030f,49edafcb55a40f7f0ec688715e8a7dfc93ef1bd7fa81c8f7f83345ea3ec5030f,true,true,true,true,true,true,true,true,true,true,true,13,13,Fixed-seed random differential case.
random_0613,18,a4e3db8a9397aa4ccaa38baed404a2d38903c33eef388a91de5c22ae1b842d3c,a4e3db8a9397aa4ccaa38baed404a2d38903c33eef388a91de5c22ae1b842d3c,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0614,17,200572a7b5718716672646adf9b1e810854776967b42fad4e4632c51b8013304,200572a7b5718716672646adf9b1e810854776967b42fad4e4632c51b8013304,true,true,true,true,true,true,true,true,true,true,true,7,7,Fixed-seed random differential case.
random_0615,19,6e2490128116fe43d594a064b22096b4f07f8ea3e25b04caf62404ca1d968ea5,6e2490128116fe43d594a064b22096b4f07f8ea3e25b04caf62404ca1d968ea5,true,true,true,true,true,true,true,true,true,true,true,7,7,Fixed-seed random differential case.
random_0616,20,3750a5df42724bc16508a1866da235fa466cd092d69efdd2bcb22a8bc0b09020,3750a5df42724bc16508a1866da235fa466cd092d69efdd2bcb22a8bc0b09020,true,true,true,true,true,true,true,true,true,true,true,2,2,Fixed-seed random differential case.
random_0617,26,34c0aee5f1adc65d72ff6c054b84fa80d55864befcbc19e2f0d5b9287429e618,34c0aee5f1adc65d72ff6c054b84fa80d55864befcbc19e2f0d5b9287429e618,true,true,true,true,true,true,true,true,true,true,true,11,11,Fixed-seed random differential case.
random_0618,26,145b7e73e39fafa0ba04ed160616ecc0df6f00f2a4cf199dd2d18a4988ca8c21,145b7e73e39fafa0ba04ed160616ecc0df6f00f2a4cf199dd2d18a4988ca8c21,true,true,true,true,true,true,true,true,true,true,true,7,7,Fixed-seed random differential case.
random_0619,27,15ab14126418ecf32f850310ddaa24b3da0ba8fe0d8f2a93dde106d769f629bb,15ab14126418ecf32f850310ddaa24b3da0ba8fe0d8f2a93dde106d769f629bb,true,true,true,true,true,true,true,true,true,true,true,17,17,Fixed-seed random differential case.
random_0620,30,0aa5627820ce92b10dace60c94ed42fe6678f10ccbcd802c65b2424634f54538,0aa5627820ce92b10dace60c94ed42fe6678f10ccbcd802c65b2424634f54538,true,true,true,true,true,true,true,true,true,true,true,14,14,Fixed-seed random differential case.
random_0621,22,e85815893db146b2fc0ca490b4098455f18428d24929b7e37a633f29490b672e,e85815893db146b2fc0ca490b4098455f18428d24929b7e37a633f29490b672e,true,true,true,true,true,true,true,true,true,true,true,2,2,Fixed-seed random differential case.
random_0622,23,efc191b9cb2c91d23d1663e53610044e975a221c3586e95357a515bcca88e83f,efc191b9cb2c91d23d1663e53610044e975a221c3586e95357a515bcca88e83f,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0623,21,f03a7eb175a834f2d5b192f87ea15b1ec4e451e2a777bf9c8d32dd788c3aa869,f03a7eb175a834f2d5b192f87ea15b1ec4e451e2a777bf9c8d32dd788c3aa869,true,true,true,true,true,true,true,true,true,true,true,8,8,Fixed-seed random differential case.
random_0624,32,f29ff94f0a78dce4a0511ab198fa29d2b6c5a976b47f2e92a44a314c983a3322,f29ff94f0a78dce4a0511ab198fa29d2b6c5a976b47f2e92a44a314c983a3322,true,true,true,true,true,true,true,true,true,true,true,8,8,Fixed-seed random differential case.
random_0625,36,674950358148c9318a3d27fb4e20b0fc36e702848971f9369105346889841715,674950358148c9318a3d27fb4e20b0fc36e702848971f9369105346889841715,true,true,true,true,true,true,true,true,true,true,true,14,14,Fixed-seed random differential case.
random_0626,20,0e885f961a76801071f8009fde186d18937b88728bcd9e049880bdfe4d5c6d2c,0e885f961a76801071f8009fde186d18937b88728bcd9e049880bdfe4d5c6d2c,true,true,true,true,true,true,true,true,true,true,true,4,4,Fixed-seed random differential case.
random_0627,26,fbb52e7ee1025817e475ba12ca33ce3d8b5430dcc5d16da79fb7edea5c99495a,fbb52e7ee1025817e475ba12ca33ce3d8b5430dcc5d16da79fb7edea5c99495a,true,true,true,true,true,true,true,true,true,true,true,13,13,Fixed-seed random differential case.
random_0628,23,3edc4513417c05ac5d7d9aecf72fd38a63f33e57176c038467a66cd70744072f,3edc4513417c05ac5d7d9aecf72fd38a63f33e57176c038467a66cd70744072f,true,true,true,true,true,true,true,true,true,true,true,2,2,Fixed-seed random differential case.
random_0629,6,0acec334184ad4cc10f85e67f55c0043d9e0dd1a3b00a504a0c7a3a8e80cef62,0acec334184ad4cc10f85e67f55c0043d9e0dd1a3b00a504a0c7a3a8e80cef62,true,true,true,true,true,true,true,true,true,true,true,3,3,Fixed-seed random differential case.
random_0630,7,62f9f3336b30bfaeacc153620b083e2d8bad3adc901888300bddf7078688da50,62f9f3336b30bfaeacc153620b083e2d8bad3adc901888300bddf7078688da50,true,true,true,true,true,true,true,true,true,true,true,0,0,Fixed-seed random differential case.
random_0631,29,c00cb5ddc0e412c710b623f6db69c7e0e978561e8262663a01ad839d6d6c13d3,c00cb5ddc0e412c710b623f6db69c7e0e978561e8262663a01ad839d6d6c13d3,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0632,23,5110d7085e1ee9c79ba24c15ac1fbe9ca5850b84fb0daaebd82b381f9a53512b,5110d7085e1ee9c79ba24c15ac1fbe9ca5850b84fb0daaebd82b381f9a53512b,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0633,18,f43e70d27019efe004fd9c0ad8e6faaebdf470fbb56629c1f28788bee191f4c8,f43e70d27019efe004fd9c0ad8e6faaebdf470fbb56629c1f28788bee191f4c8,true,true,true,true,true,true,true,true,true,true,true,7,7,Fixed-seed random differential case.
random_0634,17,4fda93dd3f591630168e9a160e2b365cbd663219544ecebd553e37bdeb024d86,4fda93dd3f591630168e9a160e2b365cbd663219544ecebd553e37bdeb024d86,true,true,true,true,true,true,true,true,true,true,true,3,3,Fixed-seed random differential case.
random_0635,15,e7dd4c2f30691fe157405f7a68cc7d0d0637be20cb5615f6e162691913aa07e6,e7dd4c2f30691fe157405f7a68cc7d0d0637be20cb5615f6e162691913aa07e6,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0636,14,f184fd3cc88a3d19c3060dadb8cd3dee3c8663d85550522f8d32ce6136f8ce7e,f184fd3cc88a3d19c3060dadb8cd3dee3c8663d85550522f8d32ce6136f8ce7e,true,true,true,true,true,true,true,true,true,true,true,3,3,Fixed-seed random differential case.
random_0637,21,b065710cd41dc909c13dc61f597ca66d530d0a0a7530ff22992369a41726136b,b065710cd41dc909c13dc61f597ca66d530d0a0a7530ff22992369a41726136b,true,true,true,true,true,true,true,true,true,true,true,5,5,Fixed-seed random differential case.
random_0638,36,1ecf0216d5a4b4eef68136245c4e85d5b70df115a55872dfebbdb836e8d0e51b,1ecf0216d5a4b4eef68136245c4e85d5b70df115a55872dfebbdb836e8d0e51b,true,true,true,true,true,true,true,true,true,true,true,14,14,Fixed-seed random differential case.
random_0639,14,0bda9985abddda5a7c7c78e27025f1e5ddc3df86755542df06d953443ccae114,0bda9985abddda5a7c7c78e27025f1e5ddc3df86755542df06d953443ccae114,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0640,27,8f09577ac09bbb4fc5416a4efeb94dba3f1fe5d3542ab33ca3147a96c558d3e6,8f09577ac09bbb4fc5416a4efeb94dba3f1fe5d3542ab33ca3147a96c558d3e6,true,true,true,true,true,true,true,true,true,true,true,9,9,Fixed-seed random differential case.
random_0641,27,1a7e750abb3af643d364c7f29fb6c9c10554556896e62c2513b0cc812b98b81a,1a7e750abb3af643d364c7f29fb6c9c10554556896e62c2513b0cc812b98b81a,true,true,true,true,true,true,true,true,true,true,true,16,16,Fixed-seed random differential case.
random_0642,28,9479cf19d2af18495ba939987e4312e668ad41c10232978524943c145815a86d,9479cf19d2af18495ba939987e4312e668ad41c10232978524943c145815a86d,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0643,27,8dec3a8db7957b2444e819c459671e49c9a75462ff7e4f8517488ca2ee3b047f,8dec3a8db7957b2444e819c459671e49c9a75462ff7e4f8517488ca2ee3b047f,true,true,true,true,true,true,true,true,true,true,true,18,18,Fixed-seed random differential case.
random_0644,27,59a47b426762a83fc3cfd1c10a043006fc099d474970988ab0f2faf4bbc158c7,59a47b426762a83fc3cfd1c10a043006fc099d474970988ab0f2faf4bbc158c7,true,true,true,true,true,true,true,true,true,true,true,13,13,Fixed-seed random differential case.
random_0645,37,b6ef7bcae903fd4e4c07fd19f2df44f0271ac1d054bd0e557cd13d57844d3ad2,b6ef7bcae903fd4e4c07fd19f2df44f0271ac1d054bd0e557cd13d57844d3ad2,true,true,true,true,true,true,true,true,true,true,true,16,16,Fixed-seed random differential case.
random_0646,29,f4d3896ce3a4ab529cbac356b4f9f4ab0ce14887f6790007189e2e7d9e6edb30,f4d3896ce3a4ab529cbac356b4f9f4ab0ce14887f6790007189e2e7d9e6edb30,true,true,true,true,true,true,true,true,true,true,true,15,15,Fixed-seed random differential case.
random_0647,22,483fe3b29b18532af639e44200bcff496534fd6b010a77e75726ef2a9814829a,483fe3b29b18532af639e44200bcff496534fd6b010a77e75726ef2a9814829a,true,true,true,true,true,true,true,true,true,true,true,10,10,Fixed-seed random differential case.
random_0648,21,1381be16238e36b69091bc12e438847a972d04e6ea5a39914eae3d0e181b78b2,1381be16238e36b69091bc12e438847a972d04e6ea5a39914eae3d0e181b78b2,true,true,true,true,true,true,true,true,true,true,true,5,5,Fixed-seed random differential case.
random_0649,13,7353d1cc1d7ed9ae46be42f3cf799c4cd284e9b59457437aa57198e6a2b88f58,7353d1cc1d7ed9ae46be42f3cf799c4cd284e9b59457437aa57198e6a2b88f58,true,true,true,true,true,true,true,true,true,true,true,2,2,Fixed-seed random differential case.
random_0650,18,8ede1dcf8425a565de707b1eb03236f00e5000248c0f237925e2a5b38639a027,8ede1dcf8425a565de707b1eb03236f00e5000248c0f237925e2a5b38639a027,true,true,true,true,true,true,true,true,true,true,true,7,7,Fixed-seed random differential case.
random_0651,25,af3283cf96277bfadd356487e17a7acb4d261cfa371e8e17b03755c8a1a3f4da,af3283cf96277bfadd356487e17a7acb4d261cfa371e8e17b03755c8a1a3f4da,true,true,true,true,true,true,true,true,true,true,true,6,6,Fixed-seed random differential case.
random_0652,6,f21d177906b550d0ed1d135d2004fcb1fd6ecccb6d8953c6b7a48a8c50551e77,f21d177906b550d0ed1d135d2004fcb1fd6ecccb6d8953c6b7a48a8c50551e77,true,true,true,true,true,true,true,true,true,true,true,0,0,Fixed-seed random differential case.
